-3.296255692839622498e-02
-2.150368317961692810e-02
-1.946091279387474060e-02
-2.736627683043479919e-02
-2.553808316588401794e-02
-2.739619836211204529e-02
-2.826618775725364685e-02
-1.428889855742454529e-02
1.351249590516090393e-02
3.423694754019379616e-03
1.085881376639008522e-03
-6.715532392263412476e-03
1.365661993622779846e-02
-6.499167531728744507e-03
2.584342146292328835e-03
4.595402628183364868e-03
5.930069833993911743e-03
4.618529230356216431e-03
1.086759939789772034e-02
-1.853429898619651794e-02
-2.266096696257591248e-02
-3.658628091216087341e-02
-6.899749487638473511e-02
-5.439054593443870544e-02
-5.708407983183860779e-02
-4.538690671324729919e-02
-3.514062985777854919e-02
-3.188263997435569763e-02
-3.323042020201683044e-02
-3.436278924345970154e-02
-2.775156125426292419e-02
-4.312777146697044373e-02
-3.885066136717796326e-02
-4.029333218932151794e-02
-3.374313935637474060e-02
9.462956339120864868e-03
1.124894991517066956e-02
-8.969961851835250854e-02
-1.096264049410820007e-01
-1.036137267947196960e-01
-1.162574216723442078e-01
-6.878279894590377808e-02
-8.348273485898971558e-02
-9.918975085020065308e-02
-8.413695544004440308e-02
-9.453272074460983276e-02
-9.885942190885543823e-02
-8.248876780271530151e-02
-2.835178002715110779e-02
-1.030051335692405701e-02
-1.406546449288725853e-03
1.021087542176246643e-02
3.550088778138160706e-02
3.310585394501686096e-02
3.677797690033912659e-02
3.502440825104713440e-02
3.697228804230690002e-02
3.748453035950660706e-02
4.619765654206275940e-02
4.797625914216041565e-02
3.376377001404762268e-02
1.960790529847145081e-02
2.255392447113990784e-02
5.870822817087173462e-03
1.036394014954566956e-02
1.092231646180152893e-02
2.538037672638893127e-02
3.457224741578102112e-02
3.585458174347877502e-02
3.845513239502906799e-02
2.086711302399635315e-02
3.472924605011940002e-02
3.987884894013404846e-02
4.016602411866188049e-02
4.764771834015846252e-02
-1.054489240050315857e-02
-2.062344178557395935e-02
-1.525413617491722107e-02
1.695669069886207581e-02
2.318287268280982971e-02
5.395865812897682190e-02
5.178845301270484924e-02
5.482256785035133362e-02
6.030238047242164612e-02
5.248809233307838440e-02
